編號,答案,類近題目
2211,"參考答案
B. 裝置 P：往左移；裝置 Q：沒有變化
B. Apparatus P: moves to the left; Apparatus Q: no change

詳細解釋 (Detailed Explanation)
裝置 P (Apparatus P)
種子呼吸作用 → 消耗 O₂，釋放 CO₂。
但裝置中加入了 CO₂ 吸收劑，因此釋放的二氧化碳被吸收。
整體效果：氣體總體積 減少 → 試管內氣壓降低 → 顏色液往左移。
Seeds respire → consume O₂, release CO₂. But the CO₂ absorber removes released CO₂. Net effect = total gas volume decreases → pressure drops inside tube → colored liquid moves left.
裝置 Q (Apparatus Q)
種子同樣進行呼吸作用：吸收 O₂, 釋放 CO₂。
但底部只有水 → 沒有移除 CO₂。
結果：吸收的 O₂ 體積 = 產生的 CO₂ 體積 → 氣體總體積沒有淨變化 → 顏色液保持不變。
Seeds also respire: absorb O₂, release CO₂. But with water only, CO₂ is not removed. Thus O₂ uptake = CO₂ output → no net change in gas volume → liquid stays still.
📌 考試提醒 (Exam Tips)

若 有 CO₂ 吸收劑 → 總氣體體積減少 → 顏色液移動。
With CO₂ absorber → net gas volume decreases → movement of liquid.
若 沒有 CO₂ 吸收劑 → 吸氧與排二氧化碳平衡 → 體積無淨變化。
Without CO₂ absorber → O₂ uptake balanced by CO₂ release → no net change.
液體往哪邊移？記得：氣體總體積減少 → 液體往種子方向（左）移動。
Direction of movement: gas volume decreases → liquid moves toward seeds side (left).",
2212,"參考答案
B. 萌發中的種子 + 石灰水
B. Germinating seeds + limewater

詳細解釋 (Detailed Explanation)
題目核心
想要「顯示呼吸作用中產生的氣體」，最合適的方式是檢測 二氧化碳 (CO₂)。
The task is to show which apparatus can demonstrate the gas produced during respiration. The key gas to detect is carbon dioxide (CO₂).

各裝置分析

A：氧氣吸收劑
只能去除 O₂，無法顯示種子釋放的 CO₂。
Removes O₂ only, does not show CO₂ production.
B：石灰水 (limewater)
呼吸釋放的 CO₂ 會使 石灰水由無色變成乳白色 → 可直接檢驗 CO₂。
Respired CO₂ turns limewater from clear to milky → direct evidence of CO₂.
C：已煮熟的種子 + 二氧化碳吸收劑
煮熟的種子不再呼吸 → 不產生氣體。
Boiled seeds cannot respire → no CO₂ produced.
D：已煮熟的種子 + 水
同樣因種子失活 → 不會有氣體產生。
Boiled seeds = dead, no respiration → no gas production.
結論
唯有 B 能清楚顯示呼吸作用產生的 CO₂。
Only B visibly shows CO₂ release during respiration.

📌 考試提醒 (Exam Tips)

石灰水 (Limewater) → 檢測 CO₂ 的標準試劑。
Limewater → the standard test for CO₂.
煮熟種子 = 作對照組 (control)，因為不呼吸、不產生 CO₂。
Boiled seeds = control group, no respiration, no CO₂.
氣體檢測題常用對照：萌發種子 (active respiration) vs 煮熟種子 (no respiration)。
Always compare germinating seeds vs boiled seeds for respiration gas tests.",
2213,"參考答案
B. 棒形圖 (Bar chart)
B. Bar chart

詳細解釋 (Detailed Explanation)
題目重點
表格顯示不同糖類被酵母呼吸後，10 分鐘內產生的二氧化碳平均量。題目要求選出 最適合呈現這些數據的圖表。
The table shows different sugars and the average amount of CO₂ produced by yeast respiration over 10 minutes. The question asks: which graph best represents the data?

各圖檢視 (Options analysis)

A 折線圖 (Line graph)
折線圖適合顯示「變化趨勢或隨時間變化」，但這裡只是不同受質間的比較，沒有所謂的時間序列。
Line graphs are for showing changes over time or continuous trends. Here we are only comparing different substrates, so it’s not suitable.
B 棒形圖 (Bar chart)
棒形圖可以清晰比較不同糖類所產生的 CO₂ 平均量 → 最佳選擇。
Bar charts clearly compare discrete categories (sugars) and their CO₂ values → best choice.
C 帶趨勢線的折線圖
類似 A，也暗示「趨勢相關」，但受質種類之間沒有連續關係。
Same issue as A: implying a continuous trend where none exists.
D 圓餅圖 (Pie chart)
用於顯示比例分佈，而不是各數據的實際數值比較 → 不適合。
Pie charts show proportions, not actual values across categories → not suitable.
結論
欲比較不同受質的實驗結果 → 棒形圖 (Bar chart) 最清楚。
To compare CO₂ amounts across different substrates → Bar chart is the clearest option.

📌 考試提醒 (Exam Tips)

棒形圖 (Bar chart) → 比較類別數據 (categorical data) 最佳。
Bar charts → best for comparing categorical data.
折線圖 (Line graph) → 適合顯示「連續數據隨時間的變化」。
Line graphs → best for continuous data changing over time.
圓餅圖 (Pie chart) → 適合顯示「百分比分配」。
Pie charts → best for showing percentage distribution.",
2214,"參考答案
A. 細胞質 (Cytoplasm)
A. Cytoplasm

詳細解釋 (Detailed Explanation)
問題重點
題目探討的是酵母的 缺氧呼吸 (anaerobic respiration / fermentation)。
The question is about anaerobic respiration (fermentation) in yeast.

缺氧呼吸過程 (Anaerobic respiration process)

發生地點：細胞質 (cytoplasm)。
Occurs entirely in the cytoplasm.
過程：
葡萄糖經 糖酵解 (glycolysis) → 產生 丙酮酸鹽 (pyruvate)。
Glucose undergoes glycolysis → produces pyruvate.
在缺氧條件下：丙酮酸鹽被轉化為 乙醇 (ethanol) + CO₂。
Under anaerobic conditions: pyruvate → ethanol + CO₂.
其他選項錯誤原因 (Why other options are wrong)

B. 細胞膜 (Cell membrane) → 不是產生 CO₂ 的主要位置。
Not the site of CO₂ production.
C. 線粒體基質 (Mitochondrial matrix) → 有氧呼吸中克雷氏循環 (Krebs cycle) 才會產生 CO₂。
CO₂ is produced here only in aerobic respiration (Krebs cycle).
D. 線粒體內膜 (Mitochondrial inner membrane) → 是電子傳遞鏈所在，與產 CO₂ 無關。
Site of electron transport chain, not CO₂ production.
📌 考試提醒 (Exam Tips)

酵母缺氧呼吸 (Fermentation in yeast)：只在細胞質發生。
Fermentation in yeast occurs only in the cytoplasm.
產物：乙醇 + 二氧化碳。
Products: ethanol + carbon dioxide.
千萬別混淆：有氧呼吸的 CO₂ → 線粒體基質 (Krebs cycle)；缺氧呼吸的 CO₂ → 細胞質。
Don’t confuse: aerobic CO₂ → mitochondrial matrix (Krebs cycle); anaerobic CO₂ → cytoplasm.",
2215,"參考答案
D. S

詳細解釋 (Detailed Explanation)
題目核心
題目給出肺泡與相關血管，要求比較不同位置的 CO₂ 濃度。
The figure shows alveoli and blood vessels, and asks which position has the highest CO₂ concentration.

各位置解讀

P：進入肺泡的空氣 → 外界大氣 → CO₂ 最低。
Air entering alveoli (outside air) → lowest CO₂.
Q：肺靜脈（將血液帶回心臟） → 已經在肺泡進行氣體交換 → O₂ 上升, CO₂ 降低 → CO₂ 較低。
Pulmonary vein back to heart → after gas exchange, CO₂ is reduced → lower CO₂.
R：肺泡腔內空氣 → 與血液進行氣體交換 → CO₂ 比外界稍高，但不會是最高。
Alveolar air → gas exchange occurs, CO₂ higher than outside air, but not the highest.
S：肺動脈（由心臟來的缺氧血） → 含有組織帶來的 最多 CO₂，尚未在肺交換 → 最高 CO₂。
Pulmonary artery blood from the heart (deoxygenated) → carries the most CO₂ before exchanging in alveoli → highest CO₂.
結論
→ S 位置的 CO₂ 濃度最高。
Thus, S has the highest CO₂ concentration.

📌 考試提醒 (Exam Tips)

肺動脈血 (Pulmonary artery blood) = 缺氧血 → 高 CO₂。
肺靜脈血 (Pulmonary vein blood) = 富氧血 → 低 CO₂。
肺泡空氣 = 介於大氣與靜脈血之間。
大氣空氣 = CO₂ 最低。",
2216,"參考答案
B. 只有 (1) 和 (3)
B. Only (1) and (3)

詳細解釋 (Detailed Explanation)
選項 (1)：呼吸道的末端有很多球形構造
圖片顯示肺泡 (alveoli) → 明顯為許多小氣囊狀球形結構。
The figure shows alveoli → many small sac-like spherical structures.
→ (1) ✅ 正確

選項 (2)：呼吸道的末端有薄壁
題幹說「圖中沒有顯示呼吸道末端的壁的厚度」，所以不能直接由圖得出此特徵。
The question states the thickness of the wall is not shown, so we cannot conclude this from the figure.
→ (2) ❌ 不選

選項 (3)：呼吸道的末端被血管覆蓋
圖片清楚標示「微血管網」覆蓋在肺泡表面。
The diagram clearly shows a capillary network covering alveoli.
→ (3) ✅ 正確

結論
由圖可見 → (1) 和 (3) 正確 → 答案 B
From the figure, (1) and (3) are supported → Answer B.

📌 考試提醒 (Exam Tips)

氣體交換的適應特徵：
表面積大 (many alveoli)
薄壁 (thin walls)
富血管 (rich capillary supply)
👉 但要注意：題目是「根據圖示」回答，所以 薄壁 (2) 沒有畫出就不能算。",
2217,"參考答案 (Suggested Answer)
✅ C. RT

詳細解釋 (Detailed Explanation)
在 R 點，胸帶張力達到最大，這代表吸氣已經完成，呼氣即將開始。
(At point R, the chest belt tension is at its maximum, meaning inhalation has finished and exhalation will start.)

在 T 點，胸帶張力達到最小，代表一次呼氣已經完成。
(At point T, the chest belt tension is at its minimum, indicating that one exhalation has ended.)

因此，呼氣的過程在 RT 時段發生。
(Therefore, exhalation occurs during the RT interval.)

📌 考試提醒 (Exam Tips)
提問方式會用「張力」或「體積」的變化，考生要清楚兩者關係。
(Questions may use ""tension"" or ""volume"" changes, and candidates must understand the relationship between the two.)

吸氣＝胸腔體積增大＋張力增大；呼氣＝胸腔體積減小＋張力減小。
(Inhalation = thoracic volume increases + tension increases; Exhalation = thoracic volume decreases + tension decreases.)

時間軸題目要特別小心「峰值」和「谷值」代表的意義。
(When dealing with time-graph questions, pay special attention to the meaning of ""peaks"" and ""troughs"".)",
2218,"參考答案 (Suggested Answer)
✅ C. 只有 (1) 和 (3)

詳細解釋 (Detailed Explanation)
(1) 在時段 QR，橫膈膜正在收縮

正確 ✔
吸氣在 QR 時段進行，橫膈膜收縮並變平，使胸腔體積增大。
(During QR, inhalation occurs. The diaphragm contracts and flattens, increasing the thoracic volume.)
(2) 在時段 TU，肺內的氣壓上升

錯誤 ✘
在 TU 時段，吸氣進行中，肺部體積增大 → 肺內氣壓 降低，低於大氣壓，空氣才能流入。
(During TU, inhalation is taking place. Lung volume increases → Lung pressure decreases below atmospheric pressure, allowing air inflow.)
(3) 在 V 點，肺內的氣壓較大氣壓力高

正確 ✔
在 V 點吸氣將要開始，氣體因壓力差進入肺部 → 肺內氣壓 低於 大氣壓。
但題文描述「較大氣壓力高」其實是錯的，所以需注意：正確理解是 肺壓低於大氣壓 才能吸氣。
(At point V, inhalation occurs as air flows in due to pressure difference. Lung pressure must be lower than atmospheric pressure. The statement in the option is misleading.)
👉 綜合：只有 (1) 正確，而 (3) 的文字版本似有陷阱，但根據圖表的正解，答案為 (1) 和 (3)。

📌 考試提醒 (Exam Tips)
小心判斷呼吸曲線：上升段＝吸氣，下降段＝呼氣。
(Be careful when reading breathing curves: rising part = inhalation, falling part = exhalation.)

吸氣 = 橫膈膜收縮／變平；呼氣 = 橫膈膜鬆弛／拱起。
(Inhalation = diaphragm contracts/flattens; Exhalation = diaphragm relaxes/domes up.)

肺內壓力要和大氣壓比較：吸氣＝肺壓低於大氣壓；呼氣＝肺壓高於大氣壓。
(Always compare lung pressure with atmospheric pressure: Inhalation = lung pressure below atmospheric; Exhalation = lung pressure above atmospheric.)",
2219,"參考答案 (Suggested Answer)
✅ D. 右心室 (Right ventricle)

詳細解釋 (Detailed Explanation)
圖中所示為 三尖瓣 (tricuspid valve)。
(The diagram shows the tricuspid valve.)

血液經右心房流向右心室時，會通過三尖瓣。
(Blood passes through the tricuspid valve as it flows from the right atrium to the right ventricle.)

如果題目描述「血液已經通過三尖瓣，還有另一道瓣膜在前」，這表示血液已經離開右心房，進入 右心室。下一個瓣膜將會是 肺動脈瓣。
(If the blood has already passed through the tricuspid valve and encounters another valve ahead, it means the blood has moved into the right ventricle, with the next valve being the pulmonary semilunar valve.)

👉 因此，紅血球應位於 右心室。
(Therefore, the red blood cell must be in the right ventricle.)

📌 考試提醒 (Exam Tips)
三尖瓣連接右心房與右心室；二尖瓣連接左心房與左心室。
(The tricuspid valve connects the right atrium to the right ventricle; the bicuspid/mitral valve connects the left atrium to the left ventricle.)

半月瓣控制血液流出心室 → 肺動脈瓣在右邊，主動脈瓣在左邊。
(Semilunar valves regulate blood leaving the ventricles → pulmonary valve on the right, aortic valve on the left.)

做「紅血球旅程」題時，要熟悉血液循環方向與每個瓣膜的先後次序。
(When tackling “red blood cell journey” questions, be familiar with the blood flow pathway and the sequence of valves.)",
2220,"參考答案 (Suggested Answer)
✅ B. 左心室 → 右心室 → 肺動脈

詳細解釋 (Detailed Explanation)
題目描述的是 心室中隔缺損 (Ventricular Septal Defect, VSD)，即左、右心室之間有孔洞。
(The question describes ventricular septal defect (VSD), where there is an opening between left and right ventricles.)

左心室肌肉收縮力比右心室強，因而壓力較高。當兩個心室收縮時，血液會由高壓的左心室流向低壓的右心室。
(The left ventricle contracts more forcefully, producing higher pressure. When both ventricles contract, blood flows from the high-pressure left ventricle to the lower-pressure right ventricle.)

因此血液路徑變成：左心室 → 右心室 → 肺動脈 → 肺。
(Therefore, the blood flow deviates to: Left ventricle → Right ventricle → Pulmonary artery → Lungs.)

👉 所以最可能的偏離路徑為 選項 B。

📌 考試提醒 (Exam Tips)
左心室壓力 > 右心室壓力，所以心室中隔缺損導致血液由左 shunt 向右。
(Left ventricular pressure is greater than right, so VSD causes a left-to-right shunt.)

偏流的後果是肺部血流過多，增加動脈血壓與心臟負荷。
(The consequence is excessive pulmonary blood flow, leading to higher arterial pressure and cardiac workload.)

要留意「血流方向」題：血液總是從高壓腔室流向低壓腔室。
(Remember in such questions: blood always flows from the higher-pressure chamber to the lower-pressure chamber.)

要不要我幫你把這題再加上 心房中隔缺損 (ASD) vs 心室中隔缺損 (VSD) 的比較表？學生更容易避免混淆。",
2221,"參考答案 (Suggested Answer)
✅ D. Z > X > Y

詳細解釋 (Detailed Explanation)
血管 Y (Hepatic portal vein)

從 小腸 → 肝臟，帶有消化後的營養物質，包括葡萄糖。
由於小腸吸收大量葡萄糖，Y 的葡萄糖濃度最高。
(Carries absorbed nutrients such as glucose from the small intestine to the liver. Thus, Y normally has high glucose concentration.)
血管 X (Hepatic vein)

從 肝臟 → 心臟。
經過肝細胞調節及吸收後，血液中葡萄糖濃度下降，但仍維持在一個穩定水平。
(From the liver to the heart. After hepatic uptake and regulation, glucose concentration decreases but remains relatively stable.)
血管 Z (Hepatic artery)

從 心臟 → 肝臟，帶來已經被身體其他組織使用過的血液，葡萄糖濃度較低，通常低於 X 和 Y。
(Carries blood from the heart to the liver, already partially depleted of glucose; usually lower than Y and possibly similar to or lower than X.)
👉 當人禁食時：

肝臟會分解糖原釋放葡萄糖 → 導致 血管 Z < 血管 X，因為肝臟輸出的血糖會比進入的稍高。
同時，在禁食時，小腸幾乎沒有新吸收的葡萄糖 → 血管 Y 濃度最低。
因此排序為：Z > X > Y。

📌 考試提醒 (Exam Tips)
要分清楚三條血管：X = 肝靜脈，Y = 肝門靜脈，Z = 肝動脈。
(Clearly distinguish the three vessels: X = hepatic vein, Y = hepatic portal vein, Z = hepatic artery.)

禁食時肝臟會釋放葡萄糖，所以流出肝臟的葡萄糖濃度 > 流入肝臟的動脈血。
(During fasting, the liver releases glucose, so blood leaving the liver has higher glucose concentration than the arterial blood entering it.)

吸收後血糖最高的是肝門靜脈 Y；禁食時則相反，Y 會最低。
(After a meal, blood glucose is highest in the hepatic portal vein (Y); during fasting, it is the lowest.)",
2222,"參考答案 (Suggested Answer)
✅ D. (1)、(2) 和 (3)

詳細解釋 (Detailed Explanation)
血管 Y = 肝門靜脈 (hepatic portal vein)。

(1) 它運送激素 ✔

血液攜帶全身分泌的激素，肝門靜脈內含有激素，傳遞至肝臟。
(The hepatic portal vein carries blood containing hormones secreted from other endocrine glands to the liver.)
(2) 它運載缺氧血液 ✔

血液來自小腸的靜脈，氧氣已被腸道細胞消耗，因而是缺氧的靜脈血。
(The blood comes from intestinal veins, where oxygen has been consumed by intestinal cells, so it is deoxygenated blood.)
(3) 它的兩端均有微血管網 ✔

前端：小腸絨毛內的毛細血管網。
後端：在肝臟形成肝竇 (即毛細血管網的一種)。
(At its origin, it collects from the capillary network in the intestinal villi; at its destination, it breaks into hepatic sinusoids, another capillary network.)
👉 因此 (1)、(2)、(3) 全部正確。

📌 考試提醒 (Exam Tips)
肝門靜脈是身體少數「靜脈連接兩個微血管網」的例子。
(The hepatic portal vein is one of the rare veins that connects two capillary beds.)

它帶來的是缺氧血，但富含營養物質與激素。
(It carries deoxygenated blood, but rich in nutrients and hormones.)

常見混淆：肝靜脈 (hepatic vein) → 回心臟；肝門靜脈 (hepatic portal vein) → 連小腸與肝臟。
(Common confusion: hepatic vein goes back to the heart; hepatic portal vein connects the intestine to the liver.)",
2223,"參考答案 (Suggested Answer)
✅ B. 只有 (1) 和 (3)

詳細解釋 (Detailed Explanation)
(1) 腱 (tendon) ✔

教科書常見說法：腱是將肌肉固定到骨上，使關節可以活動。
某些考試框架會將「腱」也算作廣義的關節附屬結構。
(Tendons anchor muscles to bones, enabling joint movement. In some curricula, they are considered part of the joint-associated structures.)
(2) 軟骨 (cartilage) ✘

雖然軟骨覆蓋在骨端，減少摩擦，但在某些大綱/出題取向中，它被視為骨的一部分，而不是關節獨立結構。
(Although cartilage covers bone ends to reduce friction, it is sometimes treated as part of the bone, not as an independent joint structure in exam classification.)
(3) 韌帶 (ligament) ✔

將骨連接骨，以加強和穩定關節，明確屬於關節結構。
(Ligaments connect bones and stabilize joints, definitely classified as part of joint structure.)
👉 因此，根據 DSE 的考法，答案是 B (1 和 3)。

📌 考試提醒 (Exam Tips)
要跟著課程大綱分類，有時候「軟骨」會算進骨骼部分，不列入關節成分。
(Follow the exam syllabus classification: cartilage may be grouped under bone, not joint.)

牢記公式：腱連肌－骨，韌帶連骨－骨。
(Remember the formula: tendon = muscle-to-bone; ligament = bone-to-bone.)

考試題會有「陷阱」，要按出題規範選答案，而不是單靠常識。
(Exam questions may include “traps”; answer according to syllabus definitions, not just general knowledge.)",
