編號,答案,類近題目
2111," 📌 參考答案 (Suggested Answer)  
✅ C. 6  

---

## 📌 詳細解釋 (Detailed Explanation)  

**第 2 點說明：**  

- ABO 血型系統由 **三個等位基因** 控制：\( I^A, I^B, i \)。  
- The ABO blood group system is controlled by **three alleles**: \( I^A, I^B, i \).  

- 配子形成時，任意兩個等位基因可組成基因型，共有六種可能：  
  \( I^A I^A, I^A i, I^B I^B, I^B i, I^A I^B, ii \)。  
- During gamete formation, any two alleles combine to form genotypes. There are six possibilities:  
  \( I^A I^A, I^A i, I^B I^B, I^B i, I^A I^B, ii \).  

- 雖然基因型有六個，但表現型只有四種：A 型、B 型、AB 型、O 型。  
- Although there are six genotypes, there are only four phenotypes: type A, type B, type AB, and type O.  

---

## 📌 考試提醒 (Exam Tips)  

- 要分清「基因型數目」與「表現型數目」。  
- Be careful to distinguish between the **number of genotypes** and the **number of phenotypes**.  

- 基因型 = 依等位基因組合計算；表現型 = 視抗原表現結果而定。  
- Genotype = calculated by allele combinations; Phenotype = determined by antigen expression.  

- ABO 血型是 **共顯性** 的例子：\( I^A \) 與 \( I^B \) 同時表現。  
- The ABO blood group is an example of **codominance**, where \( I^A \) and \( I^B \) are both expressed.  

---

要不要我接下來幫您把第 **9–11 題** 都整理成這種「📌參考答案 → 📌詳細解釋第2 → 📌考試提醒」的標準化筆記？",
2112,"📌 參考答案 (Suggested Answer)
✅ C. 他們的近視程度不同。

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

指紋主要由基因決定，每個人的指紋是獨特的，即使是單卵雙生兒也不完全相同。

Fingerprints are mainly determined by genes, and each person has unique fingerprints, even identical twins are not exactly the same.

因此「指紋相同」並不成立，不能作為可靠推論。

Therefore, “having the same fingerprints” is not valid, and cannot be a reliable inference.

📌 考試提醒 (Exam Tips)
單卵雙生兒有相同基因，但環境因素能造成性狀差異。

Identical twins share the same genes, but environmental factors can cause trait differences.

不易變化的特徵：耳垂形狀、指紋 → 主要由基因控制。

Less variable traits: earlobe shape, fingerprints → mainly controlled by genes.

易受環境影響的特徵：近視程度、雀斑數量。

Environmentally influenced traits: degree of myopia, number of freckles.

考題關鍵：要分清「由基因決定」vs「受環境影響」。

Exam key: distinguish between “determined by genes” vs “influenced by environment.”",
2113,"📌 參考答案 (Suggested Answer)
✅ A. 父母各自的常染色體。

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

題目明確指出此遺傳缺陷是 常染色體隱性遺傳。

The question states clearly that this disorder is autosomal recessive inheritance.

個體 6 為女性，若要表現出隱性性狀，她必須同時從 父母兩方 各獲得一條帶有缺陷等位基因的染色體。

Individual 6 is female. To express the recessive trait, she must inherit one defective allele from each parent’s autosome.

由於父母都沒有表現缺陷，因此他們是 隱性雜合體（攜帶者）。

Since both parents show no defect, they must be heterozygous carriers.

因此，個體 6 的缺陷基因來自於 父親與母親的常染色體。

Therefore, individual 6’s defective genes came from each parent’s autosome.

📌 考試提醒 (Exam Tips)
常染色體隱性：必須同時從父母遺傳兩條缺陷等位基因才會表現。

Autosomal recessive: need two defective alleles from both parents to show the trait.

父母正常卻能生出患者 → 父母多半是隱性攜帶者。

When parents are normal but have an affected child → the parents are likely heterozygous carriers.

注意區分「常染色體」與「性染色體」遺傳模式。

Be careful to distinguish between autosomal and sex-linked inheritance patterns.",
2114,"📌 參考答案 (Suggested Answer)
✅ A. 由父親獲得正常等位基因。

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

個體 6 是 隱性純合型 (aa)，所以她一定會把隱性基因傳給所有子代。

Individual 6 is homozygous recessive (aa), so she must pass the recessive allele to all offspring.

若子代皆正常，表示他們必定從 父親 (個體 7) 繼承了一條正常顯性等位基因 
𝐴
A。

Since all their offspring are normal, it means they must inherit a normal dominant allele 
𝐴
A from the father (individual 7).

因此，每個子代的基因型都是 
𝐴
𝑎
Aa，表現為正常，但攜帶隱性基因。

Therefore, the offspring all have genotype 
𝐴
𝑎
Aa, phenotypically normal but carriers of the recessive allele.

📌 考試提醒 (Exam Tips)
若母親是隱性純合體，所有子代都會帶有她的隱性基因。

If the mother is homozygous recessive, all children inherit her recessive allele.

子代若全是正常，必定是因父親提供了顯性等位基因。

If all offspring are normal, the father must have provided the dominant allele.

注意：正常表現 ≠ 沒有隱性基因，有些仍是雜合的帶因者。

Note: A normal phenotype ≠ absence of the recessive allele; some may still be heterozygous carriers.",
2115,"📌 參考答案 (Suggested Answer)
✅ D. 顯性純合型和雜合型

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

個體 3 和 4 的表現型是正常，表示他們不可能是隱性純合子。

Individuals 3 and 4 are phenotypically normal, meaning they cannot be homozygous recessive.

因此，他們的基因型只能是「顯性純合 (AA)」或「雜合 (Aa)」。

Hence, their genotypes can only be “homozygous dominant (AA)” or “heterozygous (Aa).”

個體 8 作為他們的子代，也同樣只可能擁有這兩種基因型。

As the offspring of these parents, individual 8 also can only have these two possible genotypes.

📌 考試提醒 (Exam Tips)
常染色體隱性遺傳：正常個體可能是顯性純合或雜合子。

Autosomal recessive inheritance: normal individuals can be homozygous dominant or heterozygous.

若父母表現正常，子代表現正常也不能完全排除其為帶因者。

If both parents are normal, normal offspring may still be carriers.

譜系題要分清楚「肯定排除的基因型」與「仍有可能的基因型」。

In pedigree questions, distinguish between “definitely excluded genotypes” and “possible genotypes.”",
2116,"📌 參考答案 (Suggested Answer)
✅ D. 這個品種中，紅色花屬顯性性狀。

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

題目說明：F₁ 代中一半紅花、一半白花 → 表示其中一個親代是 雜合子 (Rr)，另一個親代必須是 隱性純合子 (rr)。

The question states: in the F₁ generation, half are red flowers and half are white flowers → meaning one parent must be heterozygous (Rr) and the other must be homozygous recessive (rr).

當 F₁ 的白花個體 (rr) 自交時，F₂ 代全部都是白花 → 證明白花只能是 隱性純合。

When F₁ white plants (rr) self-cross, all F₂ plants are white → proving white flowers can only be homozygous recessive.

因此，紅花必須是 顯性性狀，白花為隱性性狀。

Therefore, red flowers must be the dominant trait, and white flowers the recessive trait.

📌 考試提醒 (Exam Tips)
確認親代表現型比例，可以倒推出基因型組合。

Check offspring phenotype ratios to deduce the parents’ genotypes.

若某表現型只在純合時才出現 → 它是隱性性狀。

If a trait appears only in the homozygous state → it is recessive.

若某表現型在雜合及純合都能出現 → 它是顯性性狀。

If a trait appears in both heterozygous and homozygous states → it is dominant.",
2117,"📌 參考答案 (Suggested Answer)
✅ C. 細胞分裂時染色體的活動所支持。

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

孟德爾提出一對「遺傳因子」控制性狀，但在他生前未受認同。

Mendel proposed that pairs of “hereditary factors” control traits, but his idea was not recognized in his lifetime.

直到後來顯微鏡觀察到染色體在減數分裂時的複製與分離，才證明等位基因會分開進入不同的配子。

It was only later, when microscopes revealed that chromosomes replicate and separate during meiosis, that it was confirmed alleles segregate into different gametes.

這種觀察結果與孟德爾的理論高度吻合，於是遺傳因子的概念才被接受。

This observation matched Mendel’s theory closely, and thus the concept of hereditary factors gained acceptance.

📌 考試提醒 (Exam Tips)
孟德爾的理論直到染色體行為被觀察到後才獲支持。

Mendel’s theory was only supported after chromosome behavior was observed.

減數分裂中，染色體對的分離 → 等位基因的分離。

In meiosis, separation of chromosome pairs → separation of alleles.

要能連結：基因在染色體上 的證據來自細胞分裂的觀察。

Be able to link: evidence that genes are on chromosomes comes from cell division observations.",
2118,"📌 參考答案 (Suggested Answer)
✅ A. 左側視野部分缺失

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

題目顯示的是 視網膜脫落 (retinal detachment) 的早期情況。

The diagram shows the early stage of retinal detachment.

脫落的區域無法接收光線刺激，因此不能產生正常的神經衝動傳遞到大腦。

The detached region cannot receive light stimulation, so no normal nerve impulse is transmitted to the brain.

病人因此在視野中會出現「局部視覺缺損」，如圖 A 左邊的黑影。

As a result, the patient perceives “partial visual loss” in the affected area of the visual field, such as the shadow shown in picture A.

📌 考試提醒 (Exam Tips)
視網膜脫落 → 局部視野缺損。

Retinal detachment → localized visual field loss.

黃斑病變 → 中央視力下降或消失。

Macular degeneration → central vision loss.

青光眼 → 周邊視力受損。

Glaucoma → peripheral vision impaired.

白內障 → 整體視覺模糊。

Cataract → overall blurred vision.",
2119,"📌 參考答案 (Suggested Answer)
✅ C. 小腸

📌 詳細解釋 (Detailed Explanation)
第 2 點說明：

小腸是消化道中 主要的吸收部位，不僅吸收營養，還包括最多量的水分。

The small intestine is the main site of absorption in the digestive tract, not only for nutrients but also for the largest volume of water.

在腸腔內，當溶解的食物成份被吸收後，水分因滲透壓作用而隨之進入血液。

In the intestinal lumen, as dissolved food substances are absorbed, water follows by osmosis into the blood.

因此，小腸吸收水分的能力遠大於大腸。

Therefore, the small intestine absorbs much more water than the large intestine.

📌 考試提醒 (Exam Tips)
食道：只負責傳送食物，不吸收。

Esophagus: only transports food, no absorption.

胃：主要進行蛋白質消化，吸收有限。

Stomach: mainly digests protein, very limited absorption.

小腸：最大吸收面積 → 吸收大部分營養及水分。

Small intestine: largest surface area → absorbs most nutrients and water.

大腸：也吸收水分，但主要作用是糞便成形與儲存。

Large intestine: also absorbs water, but mainly for stool formation and storage, less than small intestine.",
2120,"📌 參考答案 (Answer)
正確答案：D. 小腸 → 肝臟 → 心臟 → 肺
Correct Answer: D. Small intestine → Liver → Heart → Lungs
📌 詳細解釋 (Detailed Explanation)
小腸產生的二氧化碳會隨血液進入肝門靜脈，先流向肝臟。
The carbon dioxide produced in the small intestine enters the hepatic portal vein and first passes through the liver.

在肝臟進行物質處理與解毒後，二氧化碳隨血液送往心臟。
After processing and detoxification in the liver, the carbon dioxide is carried by the blood to the heart.

心臟再把含二氧化碳的血液泵送到肺部，在肺泡進行氣體交換，把二氧化碳排出體外。
The heart then pumps the carbon dioxide‑rich blood to the lungs, where gas exchange occurs in the alveoli, releasing the carbon dioxide out of the body.

📌 考試提醒 (Exam Tips)
考試提醒：要分清楚「肝門靜脈」的特殊路徑，所有小腸吸收的血液都要先經過肝臟。
Exam Tip: Remember the special pathway of the hepatic portal vein — all blood leaving the small intestine first passes through the liver.

考試提醒：不要忽略心臟的角色，因為血液一定要由心臟泵送才能到達肺。
Exam Tip: Do not forget the role of the heart, as blood must be pumped by the heart before reaching the lungs.

考試提醒：常見錯誤是直接把小腸接到肺，跳過肝臟和心臟，這是不正確的。
Exam Tip: A common mistake is linking the small intestine directly to the lungs, skipping the liver and heart — this is incorrect.
",
2121,"📌 參考答案 (Answer)
正確答案：C. 只有 2 和 3
Correct Answer: C. Only 2 and 3
📌 詳細解釋 (Detailed Explanation)
結構 1 是膀胱，膀胱的功能是儲存尿液，不參與製造精液。
Structure 1 is the bladder, which stores urine and does not contribute to semen production.

結構 2 是精囊，會分泌含糖分（果糖）的液體，為精子提供能量，是精液的主要成分來源。
Structure 2 is the seminal vesicle, which secretes a fructose‑rich fluid that provides energy to sperm, forming the bulk of semen.

結構 3 是前列腺，會分泌少部分液體，幫助精子活動並中和陰道的酸性環境。
Structure 3 is the prostate gland, which secretes a smaller amount of fluid that aids sperm motility and neutralizes the acidic environment of the vagina.

因此，只有 2 和 3 負責分泌精液，正確答案是 C。
Therefore, only 2 and 3 contribute to semen production, so the correct answer is C.

📌 考試提醒 (Exam Tips)
考試提醒：膀胱只和泌尿系統有關，不參與生殖液體的分泌。
Exam Tip: The bladder belongs only to the urinary system; it does not secrete reproductive fluids.

考試提醒：精囊是主要的精液來源，前列腺則是次要來源。
Exam Tip: The seminal vesicles are the major contributors to semen, while the prostate gland is a secondary source.

考試提醒：生殖系統題常考混淆構造功能，要熟記「誰分泌、誰貯存、誰輸送」。
Exam Tip: In reproductive system questions, examiners often test confusion of structures — remember clearly which organs secrete, store, or transport.",
2122,"📌 參考答案 (Answer)
正確答案：D. 花粉管
Correct Answer: D. Pollen tube
📌 詳細解釋 (Detailed Explanation)
結構 4 是男性的陰莖，功能是將精液射入女性生殖道，讓精子得以到達卵子。
Structure 4 is the male penis, which functions to deliver semen into the female reproductive tract, allowing sperm to reach the egg.

花粉管在有花植物中，當花粉落到柱頭後會伸長，形成由花粉粒穿出的管道，將雄性配子輸送至胚珠內。
In flowering plants, when pollen lands on the stigma, the pollen tube grows and forms a passage from the pollen grain, delivering the male gametes to the ovule.

因此，陰莖與花粉管功能相似，都是把雄性配子輸送至雌性生殖構造以完成受精。
Therefore, the penis and the pollen tube have analogous functions, as both transport male gametes to female reproductive structures for fertilization.

📌 考試提醒 (Exam Tips)
考試提醒：容易混淆「花柱」與「花粉管」，花柱只是植物的組織通道，真正輸送雄配子的是花粉管。
Exam Tip: Students often confuse the style and the pollen tube; the style is part of the carpel, but the pollen tube actually delivers the male gametes.

考試提醒：要抓住題目強調的是「功能相似」而不是「結構相似」。
Exam Tip: Focus on the question’s wording — it asks for “similar function,” not “similar structure.”

考試提醒：常見考法是比較動物與植物生殖系統的類比，必須清楚知道雙方角色。
Exam Tip: A common test method is drawing analogies between animal and plant reproductive systems — be clear about the roles on both sides.
",
