編號,答案,類近題目
1211,"📌 參考答案 (Suggested Answer)
✅ A. 把遮闊樹掉
✅ A. Remove the lamp shade

📌 詳細解釋 (Detailed Explanation)
實驗中以「氣泡移動 10 cm 所需時間」作為水分流失速率的反比指標，時間越短，水分流失速率越快。
In the experiment, “time required for an air bubble to move 10 cm” indicates the inverse of the water loss rate: the shorter the time, the faster the water loss.

圖表顯示：在 25 °C、光照、關掉風扇情況下，水分流失最少；而在 25 °C、黑暗、關掉風扇時，水分流失最多。
The graph shows: at 25 °C with light and fan off, water loss is the least; at 25 °C in the dark with fan off, water loss is the greatest.

若要使水分流失由「最少」轉為「最多」，只需把「遮闊樹」拿掉，讓枝條暴露於黑暗環境，即水分流失會大幅下降（氣泡移動時間長）。
To shift water loss from “least” to “most,” removing the lamp shade changes the condition to darkness, making water loss decrease drastically (bubble takes longest time to move).

結論：改變條件中最能增加差距的是去掉遮闊樹 → 答案 A。
Conclusion: The factor producing the greatest effect is removing the lamp shade → Answer A.

📌 考試提醒 (Exam Tips)
實驗原理：蒸騰速率 ↑ ⇒ 氣泡移動時間 ↓
Principle: Higher transpiration rate ⇒ Shorter bubble movement time

環境因素對水分流失的影響：

光照 → 提升蒸騰，因為氣孔張開
溫度 ↑ → 水分蒸發加快
風速 ↑ → 擴散速率加快，蒸騰增強
Environmental influences on water loss:
Light → increases transpiration (stomata open)
Temperature ↑ → speeds up evaporation
Wind speed ↑ → increases diffusion, enhances transpiration
常見誤區：學生常以為「黑暗」會增加水分流失，其實黑暗會關閉氣孔，使水分流失下降。
Common trap: Students often think “darkness” increases water loss, but in fact darkness closes stomata, reducing water loss.",
1212,"📌 參考答案 (Answer)
D. S
D. S

📌 詳細解釋 (Detailed Explanation)

水分主要透過氣孔蒸騰作用流失。
Water mainly escapes through transpiration via stomata.

氣孔愈多，水分流失率就愈高。
The more stomata, the higher the rate of water loss.

S 的總氣孔數量最高，因此它的蒸騰水分流失率也是最高。
Plant S has the greatest total number of stomata, so its rate of water loss through transpiration is also the highest.

當大量水分流失時，植物細胞的膨壓會下降，使細胞變得軟縮。
When excessive water is lost, the turgor pressure in plant cells decreases, and the cells become flaccid.

結果，植物的葉片和幼莖等非木質部分會因缺乏支撐而先出現萎蔫。
As a result, non-woody parts such as leaves and young stems lose support and wilt first.

因此，在極旱地區栽種時，S 最容易率先出現萎蔫。
Therefore, in an extremely dry region, S would be the first to wilt.

📌 考試提醒 (Exam Tips)

記住：蒸騰速率 ~ 氣孔數目，但也要受氣孔分佈位置影響（葉片上表面氣孔蒸騰更快）。
Remember: Transpiration rate is proportional to the number of stomata, but is also affected by their distribution (stomata on the upper surface cause faster water loss).

乾旱環境中的植物（旱生植物）通常具備：氣孔數量較少、多在葉片下表面、或演化出蠟質角質層等適應。
Plants in arid environments (xerophytes) usually adapt by having fewer stomata, stomata mainly on the lower surface, or thick waxy cuticles.

常考陷阱：Q 雖然氣孔數最少，但這是「最耐旱」的，題目問的是「最先萎蔫」所以要選 S。
Common pitfall: Although Q has the fewest stomata (most drought-resistant), the question asks “which wilts first,” so the correct choice is S.",
1213,"📌 參考答案 (Answer)
B. 競爭的效應
B. The effect of competition

📌 詳細解釋 (Detailed Explanation)

該實驗研究的重點是改變播種的密度，然後觀察植物乾質量的變化。
The focus of the experiment is to vary sowing density and then observe the changes in plant dry mass.

由結果可見，當播種密度由每平方米 100 顆增加至 2500 顆時，平均植株乾質量顯著下降。
From the results, when the sowing density increases from 100 seeds per m² to 2500 seeds per m², the average plant dry mass decreases significantly.

這是因為單位面積內的植物數目增加後，植物之間會爭奪光、水分和養分。
This is because as the number of plants per unit area increases, they compete for light, water, and nutrients.

競爭加劇導致光合作用速率下降，生物量合成減少，所以植株乾質量變低。
Stronger competition reduces the rate of photosynthesis and biomass production, so plant dry mass becomes lower.

因此，本研究的目的最符合 探討競爭的效應。
Therefore, the purpose of the study best matches investigating the effect of competition.

📌 考試提醒 (Exam Tips)

選擇題要留意：
In MC questions, pay attention to:

共生效應 (A) 不可能，因為只涉及單一物種。

Symbiosis (A) is impossible since only one species is involved.

種子萌發率 (C) 只會看發芽百分比，而非乾質量。

Seed germination rate (C) concerns percentage germination, not dry mass.

種子萌發最適密度 (D) 也不相關，因為數據是基於乾質量變化。

Optimum seed germination density (D) is also unrelated, since the data is based on dry mass changes.

結論：看到「不同密度 → 體重變化」，就是 競爭效應 的題目。
Conclusion: When you see “different densities → changes in mass,” it is a competition effect question.",
1214,"📌 參考答案 (Answer)
A. 個體植株的生物量減少
A. The biomass of individual plants decreases

📌 詳細解釋 (Detailed Explanation)

當播下的種子密度增加時，每單位面積的植物數量增加。
When the sowing density increases, the number of plants per unit area increases.

更多植物會競爭有限的光、水分和養分等資源。
More plants then compete for limited resources such as light, water, and nutrients.

結果，每株植物得到的資源變少，平均乾質量下降。
As a result, each individual plant receives fewer resources, and its average dry mass decreases.

乾質量是衡量植物生物量的重要指標，所以數據準確反映植物的生物量減少。
Dry mass is an important indicator of plant biomass, so the data accurately reflect the reduction in biomass of each plant.

因此，正確答案是 A。
Therefore, the correct answer is A.

📌 考試提醒 (Exam Tips)

B 錯：遺傳變異不會因播種密度而增加。

B Wrong: Genetic variation is not affected by sowing density.

C 錯：乾質量的分布雖會改變，但不會變成「常態分布」結論。

C Wrong: The dry mass distribution may shift, but it cannot be concluded as “normal distribution.”

D 錯：葉片大小或莖粗細不能單憑乾質量直接推論。

D Wrong: Leaf size or stem thickness cannot be inferred solely from dry mass.

在 DSE 生態學題目裡，遇到「播種密度上升 → 個體平均生長下降」，要立即聯想到 競爭效應。
In DSE ecology questions, when you see “higher sowing density → lower average growth per individual,” you should immediately think of competition effect.",
1215,"📌 參考答案 (Answer)
B. 只有 (1) 和 (3)

📌 詳細解釋 (Detailed Explanation)

同卵雙生是由同一受精卵分裂而成，所以他們的基因型相同。
Identical twins are formed from the division of a single zygote, so they share the same genotype.

涉及連續變異的性狀（如身高、體重、智商）受多基因及環境因素影響，同卵雙胞胎的成長環境可有差異，因此這些性狀不一定相同。
Traits involving continuous variation (e.g., height, weight, IQ) are influenced by multiple genes and environmental factors. Since identical twins may grow up under slightly different environments, these traits are not necessarily identical.

涉及不連續變異的性狀（如捲舌能力、耳垂形狀）由單基因控制，較少受環境影響，因此同卵雙胞胎在這些方面會相同。
Traits involving discontinuous variation (e.g., ability to roll the tongue, type of earlobe) are usually controlled by single genes and are less affected by the environment, so identical twins share these traits.

因此，正確答案是 相同基因型 (1) 及不連續變異性狀 (3)。
Therefore, the correct answer is same genotype (1) and discontinuous variation traits (3).

📌 考試提醒 (Exam Tips)

看到 同卵雙生 要立即聯想到：
When you see identical twins, immediately recall:

相同基因型 → 因為來自同一個受精卵。

Same genotype → because they come from the same zygote.

連續變異 → 環境影響大，他們可能不完全一樣。

Continuous variation → strongly influenced by environment, so they may not be identical.

不連續變異 → 由單基因控制，環境影響小，因此表現相同。

Discontinuous variation → controlled by a single gene, less influenced by environment, so the traits are the same.",
1216,"📌 參考答案 (Answer)
C. 光合作用、分解作用、呼吸作用
C. Photosynthesis, decomposition, respiration

📌 詳細解釋 (Detailed Explanation)

箭嘴 1：由大氣中的二氧化碳進入植物體內，這是光合作用的過程。
Arrow 1: Carbon dioxide enters plants from the atmosphere, which is the process of photosynthesis.

箭嘴 4：由腐爛體釋放二氧化碳到大氣，這是微生物分解作用釋放二氧化碳的結果。
Arrow 4: Carbon dioxide released from dead organic matter into the atmosphere, showing decomposition by microorganisms.

箭嘴 5：由動物釋放二氧化碳到大氣，這是呼吸作用的產物。
Arrow 5: Carbon dioxide released from animals into the atmosphere is the result of respiration.

因此，正確答案是 C - 光合作用、分解作用、呼吸作用。
Therefore, the correct answer is C - Photosynthesis, decomposition, respiration.

📌 考試提醒 (Exam Tips)

光合作用：箭嘴總是由大氣二氧化碳指向「植物」。

Photosynthesis: Arrows always go from atmospheric CO₂ into “plants.”

呼吸作用：箭嘴由「動物 / 植物 / 分解者」指回「大氣二氧化碳」。

Respiration: Arrows go from “animals / plants / decomposers” back to “atmospheric CO₂.”

分解作用：顯示腐爛體 → 大氣二氧化碳的轉換。

Decomposition: Represents transformation from organic matter back to atmospheric CO₂.

常見錯誤：學生容易把「呼吸作用」和「分解作用」混淆，要留意主語（動物是呼吸，腐爛體是分解）。
Common mistake: Students often confuse “respiration” with “decomposition.” Always check the subject (animals = respiration, dead matter = decomposition).
",
1217,"📌 參考答案 (Answer)
C. 3
C. 3

📌 詳細解釋 (Detailed Explanation)

腐生營養是細胞外消化已死亡有機物的一種營養模式。
Saprophytic nutrition is a mode of nutrition in which extracellular digestion of dead organic matter occurs.

腐生生物（如真菌和細菌）分泌酶分解殘骸中的複雜有機物，轉化為較簡單的化合物。
Saprophytes (such as fungi and bacteria) secrete enzymes to break down complex organic matter in remains into simpler compounds.

這些化合物被腐生生物吸收作為營養，過程中會形成腐殖質。
These compounds are then absorbed as nutrients by the saprophytes, and humus is formed in the process.

因此，在碳循環圖中，箭嘴 3（植物殘骸 / 動物殘骸 → 腐爛體）涉及 腐生生物。
Therefore, in the carbon cycle diagram, arrow 3 (plant/animal remains → decomposers) involves saprophytic organisms.

📌 考試提醒 (Exam Tips)

腐生生物 = 分解者（bacteria, fungi）。

Saprophytes = decomposers (bacteria, fungi).

腐生過程通常出現在「殘骸 → 分解者 → 簡單養分 / CO₂」。

Saprophytic processes usually appear as “remains → decomposers → simple nutrients / CO₂.”

常見混淆：不要把動物的呼吸作為腐生作用，因為腐生必須涉及分解死的有機物。

Common confusion: Do not mistake animal respiration for saprophytic action; saprophytes must involve decomposing dead organic matter.
",
1218,"📌 參考答案 (Answer)
D. 自由 RNA 核苷酸與 DNA 模板股鹼基配對以產生 mRNA。
D. Free RNA nucleotides pair with bases on the DNA template strand to form mRNA.

📌 詳細解釋 (Detailed Explanation)

轉錄是蛋白質合成中的第一個步驟，在細胞核內進行。
Transcription is the first step of protein synthesis and takes place in the nucleus.

在過程中，自由 RNA 核苷酸會根據 DNA 模板股上的鹼基序列進行互補鹼基配對。
During the process, free RNA nucleotides align with complementary bases on the DNA template strand.

這些 RNA 核苷酸再經由磷酸二酯鍵連接，形成信使 RNA (mRNA)。
The RNA nucleotides are then linked by phosphodiester bonds to form messenger RNA (mRNA).

因此，選項 D 正確描述了轉錄過程。
Therefore, option D correctly describes the process of transcription.

錯誤選項：
Incorrect options:

A：tRNA 不會與核糖體配對，它在翻譯時攜帶氨基酸。

A: tRNA does not pair with ribosomes; it carries amino acids during translation.

B：mRNA 在翻譯（非轉錄）時與核糖體結合以合成蛋白質。

B: mRNA binds to ribosomes during translation (not transcription) to synthesize proteins.

C：自由 DNA 核苷酸與 DNA 配對是 DNA 複製，而非轉錄。

C: Free DNA nucleotides pairing with DNA is DNA replication, not transcription.

📌 考試提醒 (Exam Tips)

轉錄 (Transcription) = DNA → mRNA。

Transcription = DNA → mRNA.

翻譯 (Translation) = mRNA → 蛋白質（由核糖體和 tRNA 參與）。

Translation = mRNA → protein (involving ribosomes and tRNA).

DNA 複製 (DNA Replication) = DNA → DNA。

DNA Replication = DNA → DNA.

學生常混淆「轉錄 vs 翻譯 vs 複製」，務必要看清題目提及的 產物：mRNA → 轉錄；蛋白質 → 翻譯；DNA → 複製。
Students often confuse “transcription vs translation vs replication.” Always check the product mentioned: mRNA → transcription; protein → translation; DNA → replication.",
1219,"📌 參考答案 (Answer)
A. UCA

📌 詳細解釋 (Detailed Explanation)

DNA 編碼股的序列是 AGT。
The sequence of the DNA coding strand is AGT.

轉錄時，DNA 模板股會與 mRNA 互補配對。
During transcription, the DNA template strand pairs complementarily with mRNA.

因此，mRNA 的密碼子會與 DNA 編碼股相同（但 T 會改為 U），所以 mRNA 密碼子為 AGU。
Therefore, the mRNA codon has the same sequence as the DNA coding strand (but T is replaced by U), so the codon is AGU.

接著，tRNA 反密碼子必須與 mRNA 密碼子互補配對，所以 tRNA 反密碼子是 UCA。
Next, the tRNA anticodon must pair complementary with the mRNA codon, so the anticodon is UCA.

📌 考試提醒 (Exam Tips)

步驟記憶：
Steps to remember:

DNA 編碼股 = 與 mRNA 相同（但 T→U）。

DNA coding strand = same as mRNA (but T→U).

DNA 模板股 = 與 mRNA 互補。

DNA template strand = complementary to mRNA.

tRNA 反密碼子 = 與 mRNA 互補。

tRNA anticodon = complementary to mRNA.

學生常見錯誤：把編碼股直接與 tRNA 配對，應先經過 mRNA 這一步。
Common mistake: Students often pair the coding strand directly with tRNA; always include the intermediate step of mRNA.",
1220,"📌 參考答案 (Answer)
B. 分解紅血細胞
B. Breakdown of red blood cells

📌 詳細解釋 (Detailed Explanation)

舊的紅血球會在肝臟內被分解。
Old red blood cells are broken down in the liver.

在過程中，血紅素中的鐵離子會被回收，再用來製造新的紅血球。
During this process, the iron ions from hemoglobin are recovered and reused to produce new red blood cells.

至於血紅素蛋白部分，則會被分解，並隨膽汁排走。
The protein part of hemoglobin is broken down and excreted with bile.

其他選項錯誤：
The other options are incorrect:

A：測量血糖水平屬於胰臟或內分泌系統的功能，不是肝臟的功能。

A: Monitoring blood glucose level is a function of the pancreas/endocrine system, not the liver.

C：分泌胰島素進入血液是胰臟 β 細胞的功能。

C: Secretion of insulin into blood is the function of pancreatic β-cells.

D：肝臟分泌膽汁用於乳化脂肪，但膽汁不是酶。消化酶由小腸、胰臟和胃分泌。

D: The liver secretes bile to emulsify fats, but bile is not an enzyme. Digestive enzymes are secreted by the small intestine, pancreas, and stomach.

因此，正確答案是 B。
Therefore, the correct answer is B.

📌 考試提醒 (Exam Tips)

肝臟的主要功能包括：製造膽汁、分解紅血球、解毒、貯存糖原。
The liver’s main functions include: bile production, red blood cell breakdown, detoxification, and glycogen storage.

胰臟功能：分泌胰液（酵素）及激素（胰島素/胰高血糖素）。
Pancreas functions: secretes digestive juice (enzymes) and hormones (insulin/glucagon).

要記住：膽汁不是酵素，只是助消化液。
Important: Bile is not an enzyme, it is a digestive aid fluid.
",
