編號,答案,類近題目
1611,"📌 答案 (Answer)
D.
X = 光強度 Light intensity
Y = 相對濕度 Relative humidity
Z = 風速 Wind speed

📌 詳細解釋 (Detailed Explanation)
X 曲線：光強度 (Light intensity)
隨着光強度增加 → 氣孔開度增加 → 蒸騰速率上升。
當光強度再上升至某一水平 → 蒸騰速率達到穩定。
As light intensity ↑ → stomata open wider → transpiration ↑.
Beyond certain level → curve plateaus.
✅ 符合 X 曲線特徵。
Y 曲線：相對濕度 (Relative humidity)
空氣越潮濕 → 葉片與環境之間的水分濃度差減小 → 蒸騰減慢。
相對濕度↑ → 蒸騰速率下降 → 呈負相關。
As relative humidity ↑ → concentration gradient for water vapor ↓ → transpiration ↓.
Negative correlation shown by curve Y.
✅ 符合 Y 曲線特徵。
Z 曲線：風速 (Wind speed)
低風速 → 蒸騰速率上升，因氣孔附近水蒸氣被帶走。
過強風速 → 氣孔關閉，蒸騰速率反而下降。
Low wind speed → transpiration ↑ (removes water vapor near stomata).
High wind speed → stomata close → transpiration ↓.
呈「先上升 → 再下降」的曲線。
✅ 符合 Z 曲線特徵。
📌 考試提醒 (Exam Tips)
光強度 Light intensity → 正相關至飽和，因為影響氣孔開度。

Positive correlation until plateau (stomatal opening).

相對濕度 Relative humidity → 負相關，濕度越高蒸騰越少。

Negative correlation (higher humidity → lower transpiration).

風速 Wind speed → 先正相關，過大時因氣孔關閉而下降。

Increases transpiration first, then decreases at very high speed (stomata close).

👉 所以正確配對是 D: 光強度、相對濕度、風速。",
1612,"📌 參考答案 (Answer Key)
12. A

📌 詳細解釋 (中英對照 | Detailed Explanation)

題目：
學生用顯微鏡計算葉片上、下表皮的氣孔密度，應選擇什麼放大倍率及原因？

計算氣孔密度的目的：每單位面積內有多少氣孔。
Purpose of counting stomatal density: number of stomata per unit area.

低倍數 (low magnification)

視野較大 → 可見比較多的氣孔 → 統計時更準確，抽樣誤差較小。
Larger field of view = more stomata included, better accuracy, less sampling error.
高倍數 (high magnification)

視野狹小，只能看到少數氣孔，不利於密度計算。
Much smaller field of view, only a few stomata visible, not suitable for density.
適合觀察單個氣孔的結構細節，但不是本題重點。
Good for structural details, but not for density calculation.
➡ 因此最佳答案 = A：低倍數，顯示較大視野

📌 選項分析 (Options analysis):

A（正確 Correct）：低倍數 + 視野大 → 可數較多氣孔，計算準確。
B（錯 Wrong）：光亮並非關鍵理由，重點是「視野大小」。
C, D（錯 Wrong）：高倍數適合觀察細節，但不利於「密度」計算。
📌 考試提醒 Exam Tips (中英對照)

倍率 vs 視野大小 (Magnification vs Field of View):

倍率↑ → 視野↓
Magnification ↑ → Field of view ↓
計數類實驗：通常用 低倍數，因為統計樣本多 → 誤差小。
Counting experiments → use low magnification, more samples → reduce error.

觀察細胞細節：才用 高倍數。
For detailed cell structures → use high magnification.",
1613,"📌 參考答案 (Answer Key)
13. B（肝靜脈）

📌 詳細解釋 (中英對照 | Detailed Explanation)

尿素 (urea)

由 肝臟 (liver) 進行 脫氨作用 (deamination)，將氨基酸代謝後的含氮廢物轉化而來。
Urea is produced in the liver during deamination, where nitrogenous waste from amino acid metabolism is converted.
血管比較 (Comparison of blood vessels):

A 腎靜脈 (renal vein): 血液已經過濾 → 尿素含量下降。
Renal vein: blood already filtered → lower urea content.
B 肝靜脈 (hepatic vein): 血液剛從肝臟排出，尿素生成最多 → 尿素濃度最高。
Hepatic vein: blood just leaving liver, urea produced freshly → highest concentration.
C 肺靜脈 (pulmonary vein): 主要運送富氧血液，與尿素無直接關係。
Pulmonary vein: mainly transports oxygenated blood, not related to urea concentration.
D 肝門靜脈 (hepatic portal vein): 將腸道吸收的養分送往肝臟，尿素濃度不高。
Hepatic portal vein: carries nutrients from intestines to liver, low in urea.
➡ 答案 = B 肝靜脈

📌 考試提醒 Exam Tips (中英對照)

高尿素濃度血管 High urea blood vessel:

肝靜脈 (Hepatic vein) → 因為肝臟是尿素製造的主要場所。
低尿素濃度 Low urea blood vessel:

腎靜脈 (Renal vein)，因為腎臟已經將尿素排出至尿液。
容易混淆的陷阱 Common trap:
學生常誤選「肝門靜脈」，但它運送的是腸道吸收的葡萄糖、胺基酸等養分，不是代謝廢物。
Students often mistakenly choose ""hepatic portal vein,"" but it carries nutrients (glucose, amino acids) from intestines, not waste products.",
1614,"Q14
📌 參考答案 (Answer Key)
14. B

📌 詳細解釋 (中英對照 | Detailed Explanation)

題意 (Question meaning):
圖表給出五個物種 P、Q、R、S、T 的「核苷酸差異數」。差異越少 → 親緣關係越近。
Table shows nucleotide differences between 5 species (P, Q, R, S, T). Fewer differences = closer evolutionary relationship.
1. 找最接近的物種 Find the closest pair
P 與 Q：差異 4 → 最小 → 最近的親緣。
P & Q: difference = 4 → smallest → closest relatives.
2. 找次接近關係 Find next closest relations
P 與 S：差異 11
Q 與 S：差異 11
→ 顯示 P、Q 與 S 構成一小群。
P & S: difference 11
Q & S: difference 11
→ P,Q,S form a clade.
3. 其他物種關係 Others
P–R = 12，Q–R = 12 → R 與 (P,Q) 關係稍遠。
S–R = 22，距離最遠。
T 與 P,Q,R,S 差異約 19~22，顯示 T 距離更遠，是最外圍的一支。
P–R=12, Q–R=12 → R relatively distant.
S–R=22 → farthest.
T differences 19–22 → most distant branch.
4. 樹狀推理 Tree reasoning
先合併 P & Q，再與 S 合群，
然後接近 R，最後才連到最遠的 T。
➡ 符合的樹狀圖 = 選項 B。

📌 考試提醒 Exam Tips (中英對照)

建構分子親緣樹的核心原則：

分子差異越少 → 親緣越近。
分子差異越大 → 分支越早出現。
Rule: Smaller nucleotide differences = closer relation; larger differences = earlier divergence.
常見陷阱 (Trap):
學生常誤以為要看「數字最大」決定誰最近，其實是要挑「數字最小」→ 代表親緣最近。
Students often mistake ""largest difference"" as closer; actually ""smallest difference"" = closer relative.",
1615,"Q15
📌 參考答案 (Answer Key)
15. B（細胞壁）

📌 詳細解釋 (中英對照 | Detailed Explanation)

題目中的物種（Q14 裡提到的五個新物種）都是從深層冰層樣本中發現，是 原核生物 (prokaryotes)。
The species in question (from Q14) are prokaryotes, discovered in deep ice cores.

選項分析 (Options analysis):

A 細胞核 (nucleus)：原核生物沒有真正的細胞核，DNA 集中於擬核區 (nucleoid)。
Prokaryotes lack a true nucleus; DNA is in a nucleoid region.
B 細胞壁 (cell wall)：大多數原核生物（例：細菌）都有細胞壁。✅
Most prokaryotes (ex: bacteria) have cell walls. ✅
C 葉綠體 (chloroplasts)：是真核細胞（植物/藻類）特有，原核生物沒有。
Found in eukaryotes only (plants, algae), absent in prokaryotes.
D 線粒體 (mitochondria)：也是真核細胞特有，原核生物沒有。
Also eukaryote-specific, absent in prokaryotes.
➡ 答案 = B 細胞壁

📌 考試提醒 Exam Tips (中英對照)

原核生物 (Prokaryotes):

有：細胞膜、細胞壁（多為肽聚醣）、核糖體、擬核 DNA
無：細胞核、葉綠體、線粒體、其他膜狀胞器
Prokaryotes:
Have: cell membrane, cell wall (peptidoglycan), ribosomes, nucleoid DNA
Lack: nucleus, chloroplasts, mitochondria, other membrane-bound organelles
關鍵區分點 Key distinction:

是否有膜狀胞器 (membrane-bound organelles)
原核生物 沒有，真核生物 有。",
1616,"Q16
📌 參考答案 (Answer Key)
16. C


📌 詳細解釋 (中英對照 | Detailed Explanation)

題目重點 (Key point):
W = 左心房 (left atrium)
X = 左心室 (left ventricle)

當 W（左心房）收縮：

血液由左心房流入左心室，二尖瓣 (bicuspid/mitral valve) 必須開啟。
When W (left atrium) contracts:
Blood flows from left atrium → left ventricle.
Bicuspid valve must open.
此時左心室尚未收縮，血液不應該回流至心室的動脈，因此 半月瓣 (semilunar valve) 應該關閉。
At this stage, the ventricle is not yet contracting, so blood should not leave to arteries.
→ Semilunar valve must be closed.
➡ 正確組合 = 半月瓣關閉、二尖瓣張開
Correct combination = Semilunar valve: closed, Bicuspid valve: open

📌 考試提醒 Exam Tips (中英對照)

二尖瓣 (mitral / bicuspid valve):

介於左心房與左心室之間 → 控制房室血流。
Located between left atrium & ventricle → controls atrioventricular flow.
三尖瓣 (tricuspid valve):

介於右心房與右心室。
Between right atrium & right ventricle.
半月瓣 (semilunar valve):

心室 → 動脈出口處。
At ventricle → artery exits (aorta & pulmonary artery).
關閉 / 開啟時機 (When valves close/open):

房室收縮 → 房室瓣開，半月瓣關。
Atrial systole → AV valves open, semilunar valves closed.
心室收縮 → 房室瓣關，半月瓣開。
Ventricular systole → AV valves closed, semilunar valves open.",
1617,"📌 參考答案 (Answer Key)
17. C

📌 詳細解釋 (中英對照 | Detailed Explanation)

圖解位置 Recap diagram labels
Z = 右心房 (right atrium)
Y = 右心室 (right ventricle)
X = 左心室 (left ventricle)
W = 左心房 (left atrium)
選項分析 Options Analysis
A（錯 Wrong）

Z = 右心房，接受來自大靜脈（上腔、下腔靜脈）的血液 → 低氧血 (deoxygenated blood)，不是肺靜脈。
Z = right atrium, receives blood from vena cava → deoxygenated, not from pulmonary vein.
B（錯 Wrong）

Z（右心房）與 Y（右心室）的血液性質相同（都攜帶低氧血），但收縮與舒張並非同步。
Z (RA) and Y (RV) do contain same type of blood (deoxygenated), but they do not contract/relax simultaneously.
C（對 Correct）

W = 左心房，接受肺靜脈血液（含高濃度葡萄糖與氧）；
This blood passes into X = 左心室 → 全身；
所以 W 的血液葡萄糖含量比 Z（右心房）高。
W (left atrium) receives oxygenated, nutrient-rich blood from pulmonary vein;
Z (right atrium) receives deoxygenated blood from body.
→ W has higher glucose concentration. ✅
D（錯 Wrong）

X（左心室）泵血距離最遠（要送到全身），比 Y（右心室送到肺）遠得多。
Left ventricle pumps farther (to the body) vs. right ventricle (to lungs). So this statement is incorrect.
📌 考試提醒 Exam Tips (中英對照)

右心房 (RA, right atrium) → 收集 全身回流的低氧血。
Right atrium → collects systemic deoxygenated blood.

左心房 (LA, left atrium) → 收集 來自肺部的含氧血。
Left atrium → collects oxygenated blood from lungs.

右心室 (RV, right ventricle) → 將血送往 肺臟。
Right ventricle → pumps blood to lungs.

左心室 (LV, left ventricle) → 將血送往 全身，泵血壓力最大。
Left ventricle → pumps blood to body, strongest pressure.",
1618,"📌 參考答案 (Answer Key)
18. D

📌 詳細解釋 (中英對照 | Detailed Explanation)

圖表內容 (About the graph):
DNA 含量：在 P→Q 時上升 → 表示 DNA 有複製。
DNA content increases P→Q → represents DNA replication.
後面曲線顯示 DNA 含量兩次減半：
Q→R，R→S/T → 代表發生 兩次分裂（減數分裂 I、II）。
Curve shows DNA amount halves twice → indicates two divisions (meiosis I & II).
最後 T 時，DNA 含量只有最初的一半 → 每個細胞 DNA 減到初值的一半。
At T, DNA content is half the starting amount → each cell contains half the DNA.
核心推論 Core deductions
有兩次分裂 (Two divisions occur) → Yes.
有一次 DNA 複製 (One DNA replication occurs) → Yes.
在減數過程結束時 DNA 減半 (DNA amount halves at end of meiosis) → Yes.
➡ 正確應選 (1)、(2)、(3) → 答案 D。

📌 考試提醒 Exam Tips (中英對照)

有絲分裂 (mitosis):

DNA 複製 1 次，分裂 1 次 → DNA 含量最後回復到原值。
DNA replication once, cell division once → DNA content returns to starting level.
減數分裂 (meiosis):

DNA 複製 1 次，分裂 2 次 → DNA 含量最後只有原來的一半。
DNA replication once, cell division twice → DNA content halves at the end.
陷阱提醒 Trap:
學生常誤以為 DNA 複製次數 = 分裂次數，其實 DNA 只在減數分裂前複製 1 次，之後分裂 2 次。
Students often confuse DNA replication frequency with number of divisions, but DNA replicates only once before meiosis, then divides twice.",
1619,"📌 參考答案 (Answer Key)
19. C（只有 P 和 Q）

📌 詳細解釋 (中英對照 | Detailed Explanation)

P 階段 (Stage P):

代表 間期 G1（第一次生長期）。
細胞合成新的細胞器、蛋白質，DNA 含量暫時維持不變（2C）。
Represents interphase G1 (first growth phase).
Cell makes new organelles, proteins; DNA content stays constant (2C).
Q 階段 (Stage Q):

代表 間期 S（DNA 合成期）。
DNA 複製 → DNA 含量由 2C → 4C。
Represents interphase S (DNA synthesis phase).
DNA replication occurs → DNA content rises from 2C to 4C.
R 階段 (Stage R):

代表 G2 + 第一次減數分裂前後。
雖然 DNA 含量仍是 4C，但已屬於「分裂前/中」，不再純粹是間期。
Represents G2 + start of first meiotic division.
DNA = 4C, but already includes division steps, not strictly interphase.
核心推論 Core deduction
➡ 真正能代表 間期 (interphase) 的只有 P (G1) 和 Q (S)。
➡ Only P (G1) and Q (S) can represent interphase.

答案 = C ✅

📌 考試提醒 Exam Tips (中英對照)

間期 Interphase = G1 + S + G2

G1: 生長合成，DNA 不變 (growth, DNA unchanged)
S: DNA 合成，DNA 增加 (DNA replication, DNA doubles)
G2: 為分裂做準備 (prepares for mitosis/meiosis)
陷阱提醒 Trap:

R 階段已經進入「分裂過程」，不是純間期。
Stage R already includes division → not purely interphase.",
1620,"📌 參考答案 (Answer Key)
20. D（由 S 轉 T）
 D (From S to T)

📌 詳細解釋 (中英對照 | Detailed Explanation)

減數分裂 Meiosis:

同源染色體對（homologous chromosomes）
→ 在第一次減數分裂 (Meiosis I) 分離。
→ DNA 含量從 4C → 2C。
姐妹染色單體（sister chromatids）
→ 在第二次減數分裂 (Meiosis II) 分離。
→ DNA 含量再度減半，2C → 1C。
圖解對應 (Graph interpretation):

R → S = 第一次減數分裂（同源染色體分開）。
S → T = 第二次減數分裂（姐妹染色單體分開）。
➡ 因此答案 = D：由 S → T。
→ Sister chromatids separate during S to T transition (Meiosis II).

📌 考試提醒 Exam Tips (中英對照)

Meiosis I: separates homologous chromosomes.

Meiosis II: separates sister chromatids.

DNA 含量變化 DNA content changes:

Replication: 2C → 4C
After meiosis I: 4C → 2C
After meiosis II: 2C → 1C
陷阱提醒 Trap:
學生常誤以為「姐妹染色單體在 R → S 分開」，但其實 那是同源染色體分開。
Students often mistake R → S as separation of sister chromatids, but it is actually separation of homologous chromosomes.
",
